351 	 Q0 	 FT934-4848           	 0       	 116.8261 	 RUN
397 	 Q0 	 LA071789-0081        	 411     	 33.2834 	 RUN
397 	 Q0 	 LA020589-0044        	 412     	 33.2816 	 RUN
397 	 Q0 	 FT924-7403           	 413     	 33.2699 	 RUN
397 	 Q0 	 FT923-8810           	 414     	 33.2699 	 RUN
397 	 Q0 	 FT942-11072          	 415     	 33.2699 	 RUN
397 	 Q0 	 FBIS3-34141          	 416     	 33.2699 	 RUN
397 	 Q0 	 FBIS3-36379          	 417     	 33.2699 	 RUN
397 	 Q0 	 FBIS3-20782          	 418     	 33.2699 	 RUN
397 	 Q0 	 LA081690-0228        	 419     	 33.2699 	 RUN
397 	 Q0 	 LA092190-0022        	 420     	 33.2686 	 RUN
397 	 Q0 	 FT941-10859          	 421     	 33.2487 	 RUN
397 	 Q0 	 LA052489-0149        	 422     	 33.2487 	 RUN
397 	 Q0 	 FT924-564            	 423     	 33.2139 	 RUN
397 	 Q0 	 FT931-3196           	 424     	 33.2126 	 RUN
397 	 Q0 	 FT941-12527          	 425     	 33.2098 	 RUN
397 	 Q0 	 FR940826-0-00118     	 426     	 33.2094 	 RUN
397 	 Q0 	 FBIS4-51791          	 427     	 33.2015 	 RUN
397 	 Q0 	 LA010389-0106        	 428     	 33.1583 	 RUN
397 	 Q0 	 FT922-7333           	 429     	 33.1546 	 RUN
397 	 Q0 	 LA050690-0040        	 430     	 33.1525 	 RUN
397 	 Q0 	 LA100989-0066        	 431     	 33.1485 	 RUN
397 	 Q0 	 FBIS3-42023          	 432     	 33.1472 	 RUN
397 	 Q0 	 FBIS3-56484          	 433     	 33.1472 	 RUN
397 	 Q0 	 LA122390-0123        	 434     	 33.1356 	 RUN
397 	 Q0 	 FBIS4-50469          	 435     	 33.1296 	 RUN
397 	 Q0 	 LA050289-0081        	 436     	 33.1213 	 RUN
397 	 Q0 	 LA061090-0123        	 437     	 33.0880 	 RUN
397 	 Q0 	 FT922-764            	 438     	 33.0864 	 RUN
397 	 Q0 	 FT931-10185          	 439     	 33.0863 	 RUN
397 	 Q0 	 LA071590-0227        	 440     	 33.0296 	 RUN
397 	 Q0 	 FT923-4587           	 441     	 33.0262 	 RUN
397 	 Q0 	 FT933-9458           	 442     	 33.0262 	 RUN
397 	 Q0 	 FT942-5013           	 443     	 33.0262 	 RUN
397 	 Q0 	 FBIS4-59150          	 444     	 33.0262 	 RUN
397 	 Q0 	 LA031690-0162        	 445     	 33.0262 	 RUN
397 	 Q0 	 LA032789-0012        	 446     	 33.0176 	 RUN
397 	 Q0 	 FT924-1731           	 447     	 33.0047 	 RUN
397 	 Q0 	 FBIS4-43660          	 448     	 33.0047 	 RUN
397 	 Q0 	 FBIS3-19441          	 449     	 33.0047 	 RUN
397 	 Q0 	 FT924-8566           	 450     	 32.9822 	 RUN
397 	 Q0 	 FT923-13378          	 451     	 32.9783 	 RUN
397 	 Q0 	 FT922-2591           	 452     	 32.9737 	 RUN
397 	 Q0 	 FR941026-0-00005     	 453     	 32.9636 	 RUN
397 	 Q0 	 FBIS4-44978          	 454     	 32.9456 	 RUN
397 	 Q0 	 FBIS4-29781          	 455     	 32.9390 	 RUN
397 	 Q0 	 FT943-12874          	 456     	 32.9239 	 RUN
397 	 Q0 	 LA112389-0158        	 457     	 32.9239 	 RUN
397 	 Q0 	 FBIS3-6439           	 458     	 32.9223 	 RUN
397 	 Q0 	 LA081989-0052        	 459     	 32.9206 	 RUN
397 	 Q0 	 FR941121-2-00128     	 460     	 32.9123 	 RUN
397 	 Q0 	 LA092590-0086        	 461     	 32.8991 	 RUN
397 	 Q0 	 FR940527-0-00080     	 462     	 32.8872 	 RUN
397 	 Q0 	 FT924-9767           	 463     	 32.8115 	 RUN
397 	 Q0 	 FBIS4-16500          	 464     	 32.8115 	 RUN
397 	 Q0 	 LA091290-0041        	 465     	 32.8115 	 RUN
397 	 Q0 	 LA121789-0024        	 466     	 32.8115 	 RUN
397 	 Q0 	 LA052890-0061        	 467     	 32.8115 	 RUN
397 	 Q0 	 LA072090-0123        	 468     	 32.8115 	 RUN
397 	 Q0 	 LA071690-0087        	 469     	 32.8115 	 RUN
397 	 Q0 	 LA111290-0111        	 470     	 32.8115 	 RUN
397 	 Q0 	 LA030390-0015        	 471     	 32.8090 	 RUN
397 	 Q0 	 LA041089-0085        	 472     	 32.8028 	 RUN
397 	 Q0 	 FR940318-1-00035     	 473     	 32.7533 	 RUN
397 	 Q0 	 LA072590-0175        	 474     	 32.7388 	 RUN
397 	 Q0 	 FR941117-0-00070     	 475     	 32.7385 	 RUN
397 	 Q0 	 LA060290-0028        	 476     	 32.7247 	 RUN
397 	 Q0 	 FT921-15374          	 477     	 32.7077 	 RUN
397 	 Q0 	 FT931-7865           	 478     	 32.7050 	 RUN
397 	 Q0 	 LA120689-0031        	 479     	 32.6989 	 RUN
397 	 Q0 	 LA101789-0144        	 480     	 32.6918 	 RUN
397 	 Q0 	 LA101589-0188        	 481     	 32.6867 	 RUN
397 	 Q0 	 FR940526-2-00094     	 482     	 32.6842 	 RUN
397 	 Q0 	 FBIS4-2966           	 483     	 32.6822 	 RUN
397 	 Q0 	 FBIS4-52831          	 484     	 32.6808 	 RUN
397 	 Q0 	 FBIS3-23951          	 485     	 32.6636 	 RUN
397 	 Q0 	 FT944-17172          	 486     	 32.6624 	 RUN
397 	 Q0 	 FR941107-2-00056     	 487     	 32.6479 	 RUN
397 	 Q0 	 LA081789-0155        	 488     	 32.6395 	 RUN
397 	 Q0 	 FT931-10844          	 489     	 32.6374 	 RUN
397 	 Q0 	 FT942-1846           	 490     	 32.6352 	 RUN
397 	 Q0 	 LA052989-0078        	 491     	 32.6310 	 RUN
397 	 Q0 	 FT924-9059           	 492     	 32.6301 	 RUN
397 	 Q0 	 FBIS3-23             	 493     	 32.6172 	 RUN
397 	 Q0 	 FT923-10086          	 494     	 32.6034 	 RUN
397 	 Q0 	 FBIS4-26198          	 495     	 32.5933 	 RUN
397 	 Q0 	 FR940224-2-00147     	 496     	 32.5833 	 RUN
397 	 Q0 	 FR940930-1-00059     	 497     	 32.5771 	 RUN
397 	 Q0 	 FBIS3-61057          	 498     	 32.5694 	 RUN
397 	 Q0 	 FR941027-2-00085     	 499     	 32.5645 	 RUN
397 	 Q0 	 FT931-1297           	 500     	 32.5613 	 RUN
397 	 Q0 	 FR940118-1-00022     	 501     	 32.5482 	 RUN
397 	 Q0 	 FBIS3-48255          	 502     	 32.5437 	 RUN
397 	 Q0 	 LA032389-0181        	 503     	 32.5219 	 RUN
397 	 Q0 	 FT933-4203           	 504     	 32.5088 	 RUN
397 	 Q0 	 LA120189-0126        	 505     	 32.5069 	 RUN
397 	 Q0 	 FT932-1160           	 506     	 32.4695 	 RUN
397 	 Q0 	 FT941-11177          	 507     	 32.4695 	 RUN
397 	 Q0 	 LA031790-0023        	 508     	 32.4695 	 RUN
397 	 Q0 	 FT944-18265          	 509     	 32.4653 	 RUN
397 	 Q0 	 FBIS3-42847          	 510     	 32.4629 	 RUN
397 	 Q0 	 LA070989-0004        	 511     	 32.4629 	 RUN
397 	 Q0 	 FT943-5131           	 512     	 32.4619 	 RUN
397 	 Q0 	 LA052290-0048        	 513     	 32.4611 	 RUN
397 	 Q0 	 FR941004-2-00085     	 514     	 32.4498 	 RUN
397 	 Q0 	 FT924-9102           	 515     	 32.4001 	 RUN
397 	 Q0 	 FT943-1912           	 516     	 32.4001 	 RUN
397 	 Q0 	 FT943-8310           	 517     	 32.4001 	 RUN
397 	 Q0 	 FBIS4-23131          	 518     	 32.3961 	 RUN
397 	 Q0 	 LA093090-0082        	 519     	 32.3855 	 RUN
397 	 Q0 	 LA051189-0066        	 520     	 32.3683 	 RUN
397 	 Q0 	 FBIS4-20701          	 521     	 32.3636 	 RUN
397 	 Q0 	 FBIS4-26749          	 522     	 32.3568 	 RUN
397 	 Q0 	 FT922-15473          	 523     	 32.3509 	 RUN
397 	 Q0 	 FR941219-1-00027     	 524     	 32.3484 	 RUN
397 	 Q0 	 LA070989-0047        	 525     	 32.3449 	 RUN
397 	 Q0 	 FBIS4-34124          	 526     	 32.3204 	 RUN
397 	 Q0 	 FR940317-1-00147     	 527     	 32.3170 	 RUN
397 	 Q0 	 FT934-17178          	 528     	 32.3103 	 RUN
397 	 Q0 	 FR940505-1-00070     	 529     	 32.3063 	 RUN
397 	 Q0 	 FT942-14915          	 530     	 32.2988 	 RUN
397 	 Q0 	 FR940602-1-00098     	 531     	 32.2972 	 RUN
397 	 Q0 	 FT944-15604          	 532     	 32.2798 	 RUN
397 	 Q0 	 FT943-3010           	 533     	 32.2711 	 RUN
397 	 Q0 	 FT921-8730           	 534     	 32.2181 	 RUN
397 	 Q0 	 FT923-14711          	 535     	 32.2179 	 RUN
397 	 Q0 	 FBIS3-44878          	 536     	 32.2149 	 RUN
397 	 Q0 	 LA053090-0155        	 537     	 32.2063 	 RUN
397 	 Q0 	 LA090990-0086        	 538     	 32.1818 	 RUN
397 	 Q0 	 FR940630-1-00013     	 539     	 32.1753 	 RUN
397 	 Q0 	 FR940419-2-00036     	 540     	 32.1732 	 RUN
397 	 Q0 	 FBIS3-23945          	 541     	 32.1604 	 RUN
397 	 Q0 	 LA123090-0172        	 542     	 32.1545 	 RUN
397 	 Q0 	 LA030490-0187        	 543     	 32.1517 	 RUN
397 	 Q0 	 FBIS4-64481          	 544     	 32.1318 	 RUN
397 	 Q0 	 LA010190-0005        	 545     	 32.1318 	 RUN
397 	 Q0 	 FR940707-1-00010     	 546     	 32.1262 	 RUN
397 	 Q0 	 LA060889-0046        	 547     	 32.1111 	 RUN
397 	 Q0 	 FT924-3027           	 548     	 32.0952 	 RUN
397 	 Q0 	 FR940610-2-00083     	 549     	 32.0876 	 RUN
397 	 Q0 	 FR941121-0-00058     	 550     	 32.0870 	 RUN
397 	 Q0 	 LA061089-0090        	 551     	 32.0848 	 RUN
397 	 Q0 	 FR941102-0-00074     	 552     	 32.0813 	 RUN
397 	 Q0 	 FT921-15686          	 553     	 32.0806 	 RUN
397 	 Q0 	 FT931-3203           	 554     	 32.0628 	 RUN
397 	 Q0 	 LA011190-0004        	 555     	 32.0399 	 RUN
397 	 Q0 	 FT942-11076          	 556     	 32.0346 	 RUN
397 	 Q0 	 FBIS3-4642           	 557     	 32.0344 	 RUN
397 	 Q0 	 FT922-8117           	 558     	 32.0194 	 RUN
397 	 Q0 	 FBIS3-57306          	 559     	 32.0159 	 RUN
397 	 Q0 	 FBIS4-54270          	 560     	 32.0123 	 RUN
397 	 Q0 	 LA122889-0134        	 561     	 31.9965 	 RUN
397 	 Q0 	 FT921-6958           	 562     	 31.9814 	 RUN
397 	 Q0 	 LA040890-0151        	 563     	 31.9719 	 RUN
397 	 Q0 	 FR940803-0-00116     	 564     	 31.9709 	 RUN
397 	 Q0 	 LA120590-0009        	 565     	 31.9681 	 RUN
397 	 Q0 	 FR940803-0-00103     	 566     	 31.9655 	 RUN
397 	 Q0 	 FT944-18697          	 567     	 31.9637 	 RUN
397 	 Q0 	 FT944-15359          	 568     	 31.9578 	 RUN
397 	 Q0 	 FBIS3-45736          	 569     	 31.9558 	 RUN
397 	 Q0 	 FBIS4-20371          	 570     	 31.9463 	 RUN
397 	 Q0 	 FR940817-2-00070     	 571     	 31.9389 	 RUN
397 	 Q0 	 LA020190-0092        	 572     	 31.9371 	 RUN
397 	 Q0 	 FT942-2898           	 573     	 31.9304 	 RUN
397 	 Q0 	 LA070989-0017        	 574     	 31.9220 	 RUN
397 	 Q0 	 LA051390-0196        	 575     	 31.9220 	 RUN
397 	 Q0 	 FR941107-2-00058     	 576     	 31.9212 	 RUN
397 	 Q0 	 FT932-13710          	 577     	 31.9193 	 RUN
397 	 Q0 	 LA110789-0030        	 578     	 31.9140 	 RUN
397 	 Q0 	 FR940524-0-00027     	 579     	 31.9109 	 RUN
397 	 Q0 	 FT921-156            	 580     	 31.9104 	 RUN
397 	 Q0 	 FT921-10753          	 581     	 31.9104 	 RUN
397 	 Q0 	 FT924-654            	 582     	 31.9104 	 RUN
397 	 Q0 	 FT943-3520           	 583     	 31.9023 	 RUN
397 	 Q0 	 LA012690-0162        	 584     	 31.8910 	 RUN
397 	 Q0 	 FT924-7721           	 585     	 31.8848 	 RUN
397 	 Q0 	 FR940216-2-00016     	 586     	 31.8790 	 RUN
397 	 Q0 	 FT923-14329          	 587     	 31.8744 	 RUN
397 	 Q0 	 FT924-10840          	 588     	 31.8607 	 RUN
397 	 Q0 	 LA050390-0207        	 589     	 31.8598 	 RUN
397 	 Q0 	 FBIS4-9198           	 590     	 31.8253 	 RUN
397 	 Q0 	 FR940223-2-00072     	 591     	 31.8253 	 RUN
397 	 Q0 	 FBIS3-9437           	 592     	 31.8243 	 RUN
397 	 Q0 	 FT933-4688           	 593     	 31.8124 	 RUN
397 	 Q0 	 FT942-4622           	 594     	 31.8124 	 RUN
397 	 Q0 	 FBIS3-52691          	 595     	 31.7915 	 RUN
397 	 Q0 	 LA080589-0087        	 596     	 31.7854 	 RUN
397 	 Q0 	 FR940706-0-00020     	 597     	 31.7770 	 RUN
397 	 Q0 	 FBIS3-6099           	 598     	 31.7591 	 RUN
397 	 Q0 	 FT932-10703          	 599     	 31.7435 	 RUN
397 	 Q0 	 FBIS3-11597          	 600     	 31.7435 	 RUN
397 	 Q0 	 FBIS4-16457          	 601     	 31.7435 	 RUN
397 	 Q0 	 FBIS4-23972          	 602     	 31.7435 	 RUN
397 	 Q0 	 FBIS4-17814          	 603     	 31.7435 	 RUN
397 	 Q0 	 FBIS3-17596          	 604     	 31.7435 	 RUN
397 	 Q0 	 LA052090-0023        	 605     	 31.7435 	 RUN
397 	 Q0 	 LA110190-0045        	 606     	 31.7435 	 RUN
397 	 Q0 	 LA031190-0028        	 607     	 31.7435 	 RUN
397 	 Q0 	 LA012890-0001        	 608     	 31.7435 	 RUN
397 	 Q0 	 FT931-5912           	 609     	 31.7421 	 RUN
397 	 Q0 	 FR940707-1-00014     	 610     	 31.7275 	 RUN
397 	 Q0 	 LA011189-0085        	 611     	 31.6912 	 RUN
397 	 Q0 	 FBIS4-28776          	 612     	 31.6830 	 RUN
397 	 Q0 	 FT941-3552           	 613     	 31.6760 	 RUN
397 	 Q0 	 FBIS3-43120          	 614     	 31.6732 	 RUN
397 	 Q0 	 FBIS3-43174          	 615     	 31.6732 	 RUN
397 	 Q0 	 FR940922-1-00045     	 616     	 31.6730 	 RUN
397 	 Q0 	 LA090889-0030        	 617     	 31.6683 	 RUN
397 	 Q0 	 LA121389-0072        	 618     	 31.6676 	 RUN
397 	 Q0 	 FBIS4-52449          	 619     	 31.6643 	 RUN
397 	 Q0 	 FBIS3-30196          	 620     	 31.6611 	 RUN
397 	 Q0 	 FT944-15358          	 621     	 31.6582 	 RUN
397 	 Q0 	 FT942-14884          	 622     	 31.6582 	 RUN
397 	 Q0 	 FBIS3-37841          	 623     	 31.6500 	 RUN
397 	 Q0 	 FT933-8358           	 624     	 31.6425 	 RUN
397 	 Q0 	 FR940922-1-00058     	 625     	 31.6220 	 RUN
397 	 Q0 	 FBIS4-25959          	 626     	 31.6046 	 RUN
397 	 Q0 	 LA010189-0087        	 627     	 31.5954 	 RUN
397 	 Q0 	 LA072790-0141        	 628     	 31.5849 	 RUN
397 	 Q0 	 LA121889-0072        	 629     	 31.5741 	 RUN
397 	 Q0 	 LA022389-0071        	 630     	 31.5722 	 RUN
397 	 Q0 	 FBIS3-47005          	 631     	 31.5674 	 RUN
397 	 Q0 	 LA072690-0254        	 632     	 31.5674 	 RUN
397 	 Q0 	 FR940831-1-00024     	 633     	 31.5665 	 RUN
397 	 Q0 	 LA100590-0074        	 634     	 31.5412 	 RUN
397 	 Q0 	 LA071990-0198        	 635     	 31.5400 	 RUN
397 	 Q0 	 FR940202-0-00032     	 636     	 31.5336 	 RUN
397 	 Q0 	 FR940105-0-00028     	 637     	 31.5303 	 RUN
397 	 Q0 	 LA043089-0018        	 638     	 31.5287 	 RUN
397 	 Q0 	 FT943-3535           	 639     	 31.5280 	 RUN
397 	 Q0 	 FR941121-0-00072     	 640     	 31.5255 	 RUN
397 	 Q0 	 LA081389-0110        	 641     	 31.5249 	 RUN
397 	 Q0 	 LA020290-0194        	 642     	 31.5245 	 RUN
397 	 Q0 	 LA121089-0006        	 643     	 31.5172 	 RUN
397 	 Q0 	 FR940617-0-00142     	 644     	 31.5017 	 RUN
397 	 Q0 	 FBIS3-8239           	 645     	 31.4980 	 RUN
397 	 Q0 	 LA042889-0041        	 646     	 31.4980 	 RUN
397 	 Q0 	 FT931-6456           	 647     	 31.4941 	 RUN
397 	 Q0 	 FT942-1324           	 648     	 31.4940 	 RUN
397 	 Q0 	 LA031989-0007        	 649     	 31.4710 	 RUN
397 	 Q0 	 FR940404-0-00025     	 650     	 31.4684 	 RUN
397 	 Q0 	 LA021189-0079        	 651     	 31.4638 	 RUN
397 	 Q0 	 FT942-6599           	 652     	 31.4575 	 RUN
397 	 Q0 	 LA122390-0150        	 653     	 31.4526 	 RUN
397 	 Q0 	 FT943-11053          	 654     	 31.4498 	 RUN
397 	 Q0 	 FBIS3-18163          	 655     	 31.4498 	 RUN
397 	 Q0 	 LA052490-0149        	 656     	 31.4451 	 RUN
397 	 Q0 	 FT931-10960          	 657     	 31.4408 	 RUN
397 	 Q0 	 LA032890-0050        	 658     	 31.4211 	 RUN
397 	 Q0 	 LA072889-0148        	 659     	 31.4175 	 RUN
397 	 Q0 	 FT922-2470           	 660     	 31.4167 	 RUN
397 	 Q0 	 FR940803-0-00118     	 661     	 31.4027 	 RUN
397 	 Q0 	 LA010790-0049        	 662     	 31.3949 	 RUN
397 	 Q0 	 FR941003-1-00021     	 663     	 31.3808 	 RUN
397 	 Q0 	 FT944-18244          	 664     	 31.3774 	 RUN
397 	 Q0 	 LA113090-0089        	 665     	 31.3707 	 RUN
397 	 Q0 	 FT943-7828           	 666     	 31.3674 	 RUN
397 	 Q0 	 FT924-1951           	 667     	 31.3631 	 RUN
397 	 Q0 	 FT931-15303          	 668     	 31.3606 	 RUN
397 	 Q0 	 FT941-8314           	 669     	 31.3539 	 RUN
397 	 Q0 	 LA010489-0043        	 670     	 31.3434 	 RUN
397 	 Q0 	 FBIS3-29420          	 671     	 31.3321 	 RUN
397 	 Q0 	 LA111289-0203        	 672     	 31.3291 	 RUN
397 	 Q0 	 FR941003-1-00052     	 673     	 31.3279 	 RUN
397 	 Q0 	 LA121789-0108        	 674     	 31.3231 	 RUN
397 	 Q0 	 LA082690-0032        	 675     	 31.3231 	 RUN
397 	 Q0 	 FR941122-1-00044     	 676     	 31.3160 	 RUN
397 	 Q0 	 FT941-16124          	 677     	 31.3037 	 RUN
397 	 Q0 	 LA020190-0209        	 678     	 31.2939 	 RUN
397 	 Q0 	 FT931-11579          	 679     	 31.2719 	 RUN
397 	 Q0 	 FBIS4-10943          	 680     	 31.2719 	 RUN
397 	 Q0 	 FT933-13175          	 681     	 31.2715 	 RUN
397 	 Q0 	 FT942-12621          	 682     	 31.2715 	 RUN
397 	 Q0 	 FR940406-0-00169     	 683     	 31.2611 	 RUN
397 	 Q0 	 LA021789-0021        	 684     	 31.2587 	 RUN
397 	 Q0 	 FT931-16657          	 685     	 31.2569 	 RUN
397 	 Q0 	 LA070389-0035        	 686     	 31.2498 	 RUN
397 	 Q0 	 LA010990-0080        	 687     	 31.2408 	 RUN
397 	 Q0 	 LA011889-0127        	 688     	 31.2408 	 RUN
397 	 Q0 	 LA102790-0176        	 689     	 31.2408 	 RUN
397 	 Q0 	 FBIS3-58231          	 690     	 31.2408 	 RUN
397 	 Q0 	 LA061390-0014        	 691     	 31.2408 	 RUN
397 	 Q0 	 FBIS4-3889           	 692     	 31.2385 	 RUN
397 	 Q0 	 FR941026-1-00010     	 693     	 31.2340 	 RUN
397 	 Q0 	 FBIS3-5555           	 694     	 31.2340 	 RUN
397 	 Q0 	 FBIS3-7182           	 695     	 31.2317 	 RUN
397 	 Q0 	 FBIS4-3583           	 696     	 31.2308 	 RUN
397 	 Q0 	 FT923-13369          	 697     	 31.2298 	 RUN
397 	 Q0 	 LA011289-0024        	 698     	 31.2211 	 RUN
397 	 Q0 	 LA081990-0068        	 699     	 31.2169 	 RUN
397 	 Q0 	 LA092189-0141        	 700     	 31.2135 	 RUN
397 	 Q0 	 FR940114-1-00049     	 701     	 31.2017 	 RUN
397 	 Q0 	 FT923-6890           	 702     	 31.1994 	 RUN
397 	 Q0 	 FR940524-2-00101     	 703     	 31.1945 	 RUN
397 	 Q0 	 FBIS4-20557          	 704     	 31.1923 	 RUN
397 	 Q0 	 FBIS3-7495           	 705     	 31.1905 	 RUN
397 	 Q0 	 FBIS4-46752          	 706     	 31.1755 	 RUN
397 	 Q0 	 LA013089-0065        	 707     	 31.1685 	 RUN
397 	 Q0 	 FT941-16644          	 708     	 31.1675 	 RUN
397 	 Q0 	 FBIS3-48691          	 709     	 31.1603 	 RUN
397 	 Q0 	 FR940706-0-00009     	 710     	 31.1487 	 RUN
397 	 Q0 	 FT911-3503           	 711     	 31.1483 	 RUN
397 	 Q0 	 LA031990-0066        	 712     	 31.1209 	 RUN
397 	 Q0 	 FBIS3-42562          	 713     	 31.0993 	 RUN
397 	 Q0 	 FT943-16715          	 714     	 31.0993 	 RUN
397 	 Q0 	 FBIS3-20600          	 715     	 31.0993 	 RUN
397 	 Q0 	 LA111189-0124        	 716     	 31.0993 	 RUN
397 	 Q0 	 LA112090-0032        	 717     	 31.0956 	 RUN
397 	 Q0 	 LA101289-0042        	 718     	 31.0927 	 RUN
397 	 Q0 	 LA012389-0042        	 719     	 31.0842 	 RUN
397 	 Q0 	 FR940207-1-00030     	 720     	 31.0832 	 RUN
397 	 Q0 	 FT932-10481          	 721     	 31.0788 	 RUN
397 	 Q0 	 FBIS4-3752           	 722     	 31.0756 	 RUN
397 	 Q0 	 FBIS3-20441          	 723     	 31.0753 	 RUN
397 	 Q0 	 FR940207-2-00083     	 724     	 31.0722 	 RUN
397 	 Q0 	 LA092990-0071        	 725     	 31.0666 	 RUN
397 	 Q0 	 LA111989-0203        	 726     	 31.0666 	 RUN
397 	 Q0 	 LA112590-0190        	 727     	 31.0619 	 RUN
397 	 Q0 	 FBIS4-56382          	 728     	 31.0597 	 RUN
397 	 Q0 	 FR941019-2-00029     	 729     	 31.0583 	 RUN
397 	 Q0 	 FBIS4-12377          	 730     	 31.0521 	 RUN
397 	 Q0 	 LA040689-0186        	 731     	 31.0332 	 RUN
397 	 Q0 	 FT921-7950           	 732     	 31.0326 	 RUN
397 	 Q0 	 LA100189-0186        	 733     	 31.0317 	 RUN
397 	 Q0 	 LA120590-0084        	 734     	 31.0264 	 RUN
397 	 Q0 	 FR940412-1-00061     	 735     	 31.0179 	 RUN
397 	 Q0 	 FR940902-2-00125     	 736     	 31.0142 	 RUN
397 	 Q0 	 FBIS3-41503          	 737     	 31.0088 	 RUN
397 	 Q0 	 FR940912-0-00070     	 738     	 31.0030 	 RUN
397 	 Q0 	 FBIS3-2554           	 739     	 30.9966 	 RUN
397 	 Q0 	 FR940822-1-00022     	 740     	 30.9961 	 RUN
397 	 Q0 	 FR941103-2-00025     	 741     	 30.9895 	 RUN
397 	 Q0 	 FR941121-2-00039     	 742     	 30.9895 	 RUN
397 	 Q0 	 FBIS4-45046          	 743     	 30.9866 	 RUN
397 	 Q0 	 FBIS3-51333          	 744     	 30.9858 	 RUN
397 	 Q0 	 FT924-9112           	 745     	 30.9849 	 RUN
397 	 Q0 	 FT931-13738          	 746     	 30.9849 	 RUN
397 	 Q0 	 FT941-10636          	 747     	 30.9849 	 RUN
397 	 Q0 	 LA120589-0153        	 748     	 30.9849 	 RUN
397 	 Q0 	 LA011890-0037        	 749     	 30.9809 	 RUN
397 	 Q0 	 FBIS4-31367          	 750     	 30.9782 	 RUN
397 	 Q0 	 LA070190-0054        	 751     	 30.9782 	 RUN
397 	 Q0 	 FR940707-1-00016     	 752     	 30.9780 	 RUN
397 	 Q0 	 LA040190-0218        	 753     	 30.9682 	 RUN
397 	 Q0 	 FT923-14234          	 754     	 30.9667 	 RUN
397 	 Q0 	 FR940711-2-00099     	 755     	 30.9643 	 RUN
397 	 Q0 	 FR940627-2-00035     	 756     	 30.9419 	 RUN
397 	 Q0 	 FT934-4292           	 757     	 30.9389 	 RUN
397 	 Q0 	 FBIS4-44210          	 758     	 30.9226 	 RUN
397 	 Q0 	 LA081989-0099        	 759     	 30.9226 	 RUN
397 	 Q0 	 FR940721-1-00079     	 760     	 30.9202 	 RUN
397 	 Q0 	 LA081090-0041        	 761     	 30.9087 	 RUN
397 	 Q0 	 LA121790-0090        	 762     	 30.8991 	 RUN
397 	 Q0 	 FT924-12719          	 763     	 30.8713 	 RUN
397 	 Q0 	 LA091489-0030        	 764     	 30.8713 	 RUN
397 	 Q0 	 LA040890-0095        	 765     	 30.8713 	 RUN
397 	 Q0 	 LA110589-0079        	 766     	 30.8713 	 RUN
397 	 Q0 	 LA122489-0089        	 767     	 30.8713 	 RUN
397 	 Q0 	 FT932-7065           	 768     	 30.8666 	 RUN
397 	 Q0 	 LA100989-0072        	 769     	 30.8591 	 RUN
397 	 Q0 	 FT911-3938           	 770     	 30.8574 	 RUN
397 	 Q0 	 FT924-11411          	 771     	 30.8574 	 RUN
397 	 Q0 	 FT923-8868           	 772     	 30.8574 	 RUN
397 	 Q0 	 FT934-7992           	 773     	 30.8574 	 RUN
397 	 Q0 	 FT934-16272          	 774     	 30.8574 	 RUN
397 	 Q0 	 FT944-11646          	 775     	 30.8574 	 RUN
397 	 Q0 	 FT942-1452           	 776     	 30.8574 	 RUN
397 	 Q0 	 FBIS4-61508          	 777     	 30.8574 	 RUN
397 	 Q0 	 FBIS3-14847          	 778     	 30.8574 	 RUN
397 	 Q0 	 LA052889-0009        	 779     	 30.8574 	 RUN
397 	 Q0 	 LA060589-0080        	 780     	 30.8574 	 RUN
397 	 Q0 	 LA072689-0113        	 781     	 30.8574 	 RUN
397 	 Q0 	 LA071690-0093        	 782     	 30.8574 	 RUN
397 	 Q0 	 LA111190-0071        	 783     	 30.8574 	 RUN
397 	 Q0 	 LA042790-0130        	 784     	 30.8574 	 RUN
397 	 Q0 	 LA050689-0133        	 785     	 30.8574 	 RUN
397 	 Q0 	 LA021389-0010        	 786     	 30.8574 	 RUN
397 	 Q0 	 LA021689-0080        	 787     	 30.8574 	 RUN
397 	 Q0 	 LA040190-0174        	 788     	 30.8426 	 RUN
397 	 Q0 	 FT933-15789          	 789     	 30.8307 	 RUN
397 	 Q0 	 LA010589-0085        	 790     	 30.8204 	 RUN
397 	 Q0 	 FT922-11929          	 791     	 30.8178 	 RUN
397 	 Q0 	 LA121890-0121        	 792     	 30.8081 	 RUN
397 	 Q0 	 LA071490-0121        	 793     	 30.8081 	 RUN
397 	 Q0 	 LA012989-0001        	 794     	 30.8081 	 RUN
397 	 Q0 	 LA081290-0042        	 795     	 30.7959 	 RUN
397 	 Q0 	 LA052690-0143        	 796     	 30.7959 	 RUN
397 	 Q0 	 LA012089-0158        	 797     	 30.7856 	 RUN
397 	 Q0 	 LA042690-0160        	 798     	 30.7856 	 RUN
397 	 Q0 	 LA031990-0108        	 799     	 30.7856 	 RUN
397 	 Q0 	 FT943-3291           	 800     	 30.7839 	 RUN
397 	 Q0 	 LA090190-0131        	 801     	 30.7744 	 RUN
397 	 Q0 	 FBIS3-17354          	 802     	 30.7716 	 RUN
397 	 Q0 	 LA121490-0002        	 803     	 30.7487 	 RUN
397 	 Q0 	 FT921-4740           	 804     	 30.7432 	 RUN
397 	 Q0 	 FBIS3-40497          	 805     	 30.7381 	 RUN
397 	 Q0 	 LA121089-0088        	 806     	 30.7372 	 RUN
